label,,text,label,title
残念,10434,『PUSH／光と闇の能力者』超能力者VS超能力者のSFアクション。中途半端なところで終わったので驚いた笑　あたしだったら、瞬間移動の能力が欲しいかな。,残念,PUSH　光と闇の能力者
残念,10485,『THE 4TH KIND　フォース・カインド』鑑賞。しょーもなーとため息が出た。事件そのものもどう考えても下手なフェイクで、またそれを制作側が認めてしまっていては面白味はほとんど無い。,残念,THE 4TH KIND　フォース・カインド
残念,7890,大友克洋／森田修平／安藤裕章監督『SHORT PEACE』DVD鑑賞。つまらなかった。映像はそれなりに凄いのでしょが、驚く程でもなく…話は何を伝えたかったのか… 技術があるンだから有効に使って欲しいものです。,残念,SHORT PEACE
残念,10454,『SR サイタマノラッパー』名画座３本立てで観た。ラップシーンは長回しで中々見応えあったけど、突き抜けたダサさについて行けなかった感( ￣_￣)これってもしかしてミュージカルだったの？,残念,SR　サイタマノラッパー
残念,3215,『blank13』円盤で見なきゃよかった…。カメ止めの後に見てしまったので、ちょっと負けた感ある…。2部構成で見せてって後半アドリブというウリはあるもののリンクがあんまりうまくいってないし、役者頼みになってる感も否めず。,残念,blank13
残念,4228,『LOGAN ローガン』なんだか色々な部分が雑に感じられた映画。こんなので完結か、とがっかり。これなら他の仲間達がどうなったのかの部分を映画にしてほしかった。,残念,LOGAN／ローガン
残念,10315,『DRAGONBALL EVOLUTION』ひどい,残念,DRAGONBALL EVOLUTION
残念,8136,『4：44 地球最期の日』タイトルに騙されて、何を期待したのか、しないのか、、、ダラッとした展開で、盛り上がるところも無く、尺の割に長く感じた映画だった。俺なら最後は寝てるな(笑）,残念,4:44 地球最期の日
残念,5408,『RANMARU 神の舌を持つ男（略）』メインのミステリー部分はそんなに悪くないとか、金田一耕助パロディは楽しいとか、それでもギャグのつまらなさに絶望するとかいろいろ言いたいけど、総じて「どうでもいい」という結論に達しました。以上。,残念,RANMARU 神の舌を持つ男　酒蔵若旦那怪死事件の影に潜むテキサス男とボヘミアン女将、そして美人村医者を追い詰める謎のかごめかごめ老婆軍団と三賢者の村の呪いに２サスマニアwithミヤケンとゴッドタン、ベロンチョアドベンチャー！略して…蘭丸は二度死ぬ。鬼灯デスロード編
残念,9187,『RAILWAYS 愛を伝えられない大人たちへ』鑑賞。なぜあの一件で三浦友和が妻の仕事を認めたのか、よく分からない。また途中で一度家に戻ってきた妻が、介護の仕事のために家事ができないと告げたら「出て行け！」となったように、再び三浦の癇癪が爆発するんでないの？もやもやが残る。,残念,RAILWAYS 愛を伝えられない大人たちへ
残念,3317,『GODZILLA 決戦機動増殖都市』鑑賞。今作の鑑賞中に考えたのは「守られるべきゴジラ映画像とは何だろう？」だった。ロボットアニメに名前だけ出演した作品はゴジラ映画なんだろうか。前作には意外性を武器にしていたが、今作にはそれもなく。三部作にすべきでなかったのでは。次作に期待。,残念,GODZILLA 決戦機動増殖都市
残念,6210,"『KANO 1931海の向こうの甲子園』
兎に角退屈な映画。ツッコミどころが多すぎて熱心に怒る気も失せる出来。台湾版「ルーキーズ 卒業」。",残念,KANO〜1931 海の向こうの甲子園〜
残念,10619,『さまよう刃』見た。テーマとか設定が先にありきで、時たま挟まれる偉そうな主義主張もカラ回り。ちゃんと人物を多面的に描いてくれないと全然感情移入できないよ。ラストのスローモーショ＆カラ回り演説もとにかく寒かった。時間の無駄でした。,残念,さまよう刃
残念,1777,『STAND BY ME ドラえもん 2』2)パンフレットのインタビューで記されているように山崎貴脚本のドラえもんはすでにネタ切れ。そこに何かを付け加えることもしない。そして3Dがしたいための画面構成になるが無意味の極み。,残念,STAND BY ME ドラえもん 2
残念,8493,映画「JAPAN IN A DAY」予告最後のプロポーズ映像。震災から1年のバツの悪い日にプロポーズするか？1年前のその日に大勢亡くなったのに…。ちょっと、その日だけは避けるべきなんじゃないのかな？って思う。だからこそ本編には使用されなかったのかもしれない。,残念,JAPAN IN A DAY ジャパン イン ア デイ
残念,8924,『CHATROOM チャットルーム』題材は良かったのに作り込みが甘くてがっかり。主要五人のうちスポットが当たるのは二人だけで、あとは掘り下げられない。そもそもチャットルームのシステムが謎のまま。結末を抛棄して一切のフォローが無い不親切さ。,残念,Chatroom／チャットルーム
残念,337,『LOVE LIFE』矢野顕子さんの楽曲から生まれた作品。彼女の大ファンなのでかなり期待が高まってしまったのもありますが、主要登場人物の誰にも一欠片も共感できなくて残念な結果に…役者の演技は全員素晴らしいので余計に残念感がつのる。,残念,LOVE LIFE
残念,7068,＜MONSTERZ モンスターズ＞あまりに酷くてびっくりした。藤原竜也の瞳を青く潰す、安っぽくて雑な映像処理は誰が考え出したんだろう？　キャストはがんばっているけど、きっちりシリアスな演技とトンデモない世界観が全然合ってない。,残念,MONSTERZ モンスターズ
残念,7828,『R100』あの渡辺直美が出てくる所までは情緒を促してみせてる映像作品としての体裁をなんとかクリアできそうだと思えたんだが、映画の基本セット不備は如何せん。あえなく姑息にB級娯楽料を切り貼りに作家性を抱き合わせでとっちらかって作品性破綻。前半部の風味で一本仕上げてヨ。#eiga,残念,R100
残念,8122,『4：44 地球最期の日』試写会で鑑賞。まずトークショーが不要。有村氏の都市伝説の話と丸岡さんとの結婚話。どうでもいい・・・。映画の話して下さい。。映画自体もひどかった。とにかく退屈だし、心に残るセリフもなく。。,残念,4:44 地球最期の日
残念,6134,『GONIN サーガ』うーん。導入部で一作目の説明を延々するのはまあいいんだけど、各々の因縁が全然点と線にならなくて正直続編作った意味あるのかなと思いながら観てしまった。しかも長ったらしい台詞垂れ流して、会話も展開もダラダラしてて間延びし切った印象。ただ根津甚八だけは良かった。,残念,GONIN サーガ
残念,837,『ブレードランナー』を想わせる終末的世界での生死の哲学を、こうまで辛気臭く説教臭く俗情におもねる展開にした事には、ある意味感動。芳根京子や後半に登場する老名優らの好演をスポイルする粗雑な演出、残念過ぎ。,残念,Arc アーク
残念,1562,『Daughters』5)本作が極めて「男性的」な理由は、男らしいことの強さについては表現できるが、男らしさの弱さについては、全く描こうとしないところに集約される。見たいものは描かないでは、いくら装飾しても薄っぺらい。,残念,Daughters
